"","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","E1","E2","E3","F1","F2","F3","G1","G2","G3","H1","H2","H3","I1","I2","I3"
"CD1C",6.06111306228843,5.6119580641849,5.58014255926557,6.11598710779478,5.70439140316634,5.61923473722907,5.6411915135707,5.75858979350753,5.55818403224201,5.70212896582184,5.65908522547992,5.55687161073507,5.47909946853525,5.49595121962238,6.00475688617445,5.39606117595038,5.78279038673904,5.49279016574375,5.76677928567276,5.45054919044931,5.76899706418602,5.4740403118578,5.90868520798263,5.78456936295829,5.82130643983625,5.6448094570328
"CDH3",4.85611705706351,5.33490027744738,4.9012354910208,4.74305368297031,4.75551738135836,4.78929495610677,4.78459846803425,5.01622677548499,4.5773436904442,4.88143858111799,4.79821690727001,4.48575152769222,4.60065948622107,4.511250101603,5.09000332352441,4.98852561280547,4.82720973201938,4.9841985045234,5.05363415980025,4.79337149561343,5.36017206221388,5.0005256137552,5.04722710626083,5.10666824478623,5.23462242651266,5.05898258355668
"CDK5R1",4.45824470340942,4.84162808881842,4.66980075223501,4.37403032329059,4.71951762174027,4.80411538223349,4.45417586829458,4.48639066874003,4.76309633769024,4.49528365462951,4.53078257251143,4.59053126661196,4.6149855105674,4.50326910539582,4.81121103282832,4.9207947454939,4.61855973116859,5.10039910420244,4.9866998261881,5.31534990840629,5.31866654510937,5.46626268327946,5.15228091909127,5.17908287078154,5.80909127301506,6.00613418129236
"CDKL1",4.6644639596464,4.50914657818854,4.45363403767459,4.70396286083406,4.38807249037505,4.35528723246698,4.34969133417979,4.45826850336943,4.365146008673,4.35899333554065,4.50812656264167,4.47186520022347,4.45563700034403,4.35414293885575,4.39383956498238,4.35252636781801,4.37167971222875,4.12434242257171,4.29639502874288,4.22975023435299,4.25511862552364,4.31928629523821,4.36953226903434,4.28861835978126,4.20696814326879,4.25238648626503
"CDKN2C",9.66901768168699,8.4514273828155,9.03407455827935,9.42739409468836,9.21931477608391,8.51240678801265,9.32031804795732,9.25263082222047,8.15056250647858,9.27217486814142,8.96564666652015,8.63614418036452,8.5235974775762,8.02014820920083,8.40025899802628,8.42322477921956,7.86630888282709,8.10084731421308,7.89372371798132,7.92436069860134,8.19216020900989,8.39299620618751,7.61801466634251,8.9784848517099,8.35275413708593,8.40032728457418
"CDYL",8.08572192858494,7.91551609939694,8.21580222864707,8.09789165303853,7.98187121445186,8.22100636342413,8.26786566787173,8.07981222571284,8.49649840711276,8.2961387596895,8.41607551014287,8.67648701462448,8.76651125615501,8.56955793240439,8.79566670902272,8.74858481751948,8.66125324786894,8.67432742526468,8.76714155354965,8.92080581098561,8.54536494378756,8.92716145474879,8.73962413763771,8.99379963060761,8.86705663262685,8.86109118716705
"CELSR2",7.11911652182074,7.52776294369211,7.37692300273956,7.1928381770009,7.41238557119967,7.63278067586228,7.53876855723962,7.43991222881619,7.83314404200956,7.61135034970831,7.44741796941021,7.80318718065567,7.60992955783214,7.81792549630248,7.39122895202671,7.42559060646949,7.7429074628501,7.23423020733519,7.00455050950615,7.30504334978926,6.58357812740864,6.75435123869065,7.06554930052777,7.19268769492944,7.18420652301225,7.33757806327143
"CHD4",8.77214624844265,8.48094383306229,8.86841545607227,8.65725232220318,8.60298274353121,8.48622364368977,8.75503090320336,8.65135187632112,8.53110375100564,8.68590452580413,8.64241953340295,8.5898249330971,8.63308971756411,8.58650910453035,8.66013544350337,8.73706570478682,8.33205361418862,8.8923221499883,8.66818247525132,8.72877355076695,8.88089705524733,8.84697755557091,8.69587192367412,8.50020539944953,8.41341261692622,8.3021913437213
"CHPT1",7.50255479356461,8.51080910824702,8.45877661982804,7.94129645914373,8.332408507068,8.51793221257779,8.07305071030633,8.12843584291167,8.25233532598457,8.07097356264074,8.13787963241539,7.81802688546061,7.78291657434783,8.29401126201235,7.39808594311808,7.50207706880487,7.68437276288479,7.36419615239851,7.38089394076268,7.30149527321024,6.768612250259,7.18815913672559,7.15941489586019,7.02411403961701,6.96545654452952,7.17679690307213
"CHRM3-AS2",4.20973243308812,4.28765550385079,4.37726719950295,4.24992382497535,4.18217012860857,4.09324707558643,4.34617843887225,4.19879640366161,4.22193878384701,4.15864764540435,4.21888499276564,4.18365319445324,4.2458848103972,4.21992801659331,3.92834381561746,4.1256489723643,4.26156845611483,4.23290867972949,3.99560098924308,3.97050665997648,4.25865525078806,4.11382410330444,4.29376224483364,4.35998159100809,4.18659005290271,4.27261261648489
"CKLF",8.28511830012745,7.71237416821705,8.14193888662481,8.09713566651559,8.14032056749952,7.97353389734339,8.30625947271349,8.17795027524479,7.99240424042322,8.33800598354635,8.20416885823107,8.22861209360594,8.30448564856311,8.14158251691918,8.54531754565551,8.6492762017803,8.1104633141062,9.70298946223958,9.90396129744525,8.94393254837579,9.89780814943384,9.96603014065963,9.43706784563791,9.82977138264505,9.7123038740878,9.69507358809565
"CLCN5",4.37691359906062,4.87147358081194,4.56761498307727,4.36668125656103,4.51928501553279,4.69232292786391,4.48184972145555,4.47210985165111,4.55957324103401,4.49785030749016,4.43280423149956,4.46454837541547,4.43894860513807,4.53458350907945,4.44597081382012,4.41414713903338,4.43193973627203,4.42555897557321,4.34819498380109,4.38348162374901,4.37987977392613,4.45710857676733,4.55086359329231,4.4869822220977,4.43641973598737,4.4309413145418
"CLDN18",4.77831336023595,4.69969457759978,4.74544439941024,4.70867856547882,4.72685356752474,4.58562383989279,4.67372859616595,4.75893498492685,4.58788626966315,4.67957220997387,4.56289354726512,4.68738398889508,4.69939771719702,4.58764846401745,4.70732153885664,4.51947778021154,4.66369466165494,4.69587544594478,4.51631385547331,4.59601907426966,4.75500664714585,4.59879732010562,4.6793171465543,4.68543999220554,4.68706353854294,4.65808030608874
"CMBL",8.50321080326131,8.81249529763447,8.90185149335116,8.85037263347143,8.71549613012389,8.92641259868116,8.94529657471503,8.72669988411561,8.73196971051606,8.7689925659644,8.69705398350893,8.50676737600106,8.56199693556422,8.78901342852985,8.14872765534454,8.21371996238899,8.51893035716594,8.08463347573534,8.26300304526564,8.5097289650681,7.99731265808433,8.08377614480896,8.45103841654485,8.10742635616754,8.25229199934789,8.2149352828925
"CNOT3",5.15420703817933,5.01253586684583,5.30178590823214,5.03329371890209,5.30811324035739,5.12782422581245,5.1897323702529,5.15001387332895,5.39127551271896,5.06225991019926,5.15119269551115,4.90586064927518,5.20736307946859,5.13744398931588,5.11051410876755,5.18822365557698,5.07797833568747,5.06402366720229,5.32781171167503,5.20672248226401,4.90558508522596,5.31875464235874,5.02169622292963,5.01404571073554,4.88165782787958,5.00771123052524
"CNTLN",4.67876405151762,4.85031967922722,4.69641181958258,4.37004006672112,4.88067956996163,4.7537891167977,4.75854993467432,4.81975663522837,4.63161192326493,5.01466641705898,4.72067161202717,4.9911202989537,4.57457433111112,4.5796782193211,4.82448886529933,4.76507310260262,4.48571385121468,4.6909048575647,4.67713092548798,4.62498249490303,4.43618903319526,4.78668680276293,4.60106267714985,4.79873707809553,4.69271792944938,4.72913967026325
"CNTN1",8.09485006803091,8.00667709733205,8.26349414237311,7.95915842181043,8.02884676287553,7.43684820113245,7.9068294823325,8.04971527148632,8.2206418070036,7.98671713966633,8.08852446962576,7.8149888952406,7.68915630620208,8.06449522603046,7.38399075790518,7.33380365915949,7.66672093965305,6.54062795680127,6.35143878682046,5.68555206974508,6.30221493745141,6.83870886636543,5.76763809658278,6.7213199255897,6.6794089538374,6.94448249187729
"COG6",5.44722991857208,5.81974816638037,5.78087204224273,5.52285807909144,5.78434383298924,5.93399510766278,5.79709096647409,5.82087050069918,5.88440727336828,5.76978753230063,5.87124661810938,5.77574891834371,5.54225838258038,5.63838729313013,5.82457567440347,5.60978583598324,5.7030765080648,5.4931691912502,5.60641568467136,5.67612741748269,5.15623128843682,5.53787627764964,5.47279417412069,5.68030209273154,5.72616966092264,5.81188624160514
"COL24A1",3.65675492872786,3.65006428951794,3.70180764655894,3.69579518570286,3.65396424978999,3.72375419168519,3.71106942575159,3.79902798907431,3.63071186238782,3.66069187179696,3.76501877570907,3.56724401837813,3.6677974325184,3.63550274418107,3.48798831212012,3.63321461569311,3.58363563056959,3.6491578523812,3.45851168880492,3.67667115588611,3.74111020784138,3.49314834563372,3.60079715645854,3.65739191597896,3.5661807429669,3.49643725327024
"COMMD10",6.89147423372343,6.8894572495372,6.75256469580301,6.96556415063702,6.73752092069726,6.73545621898478,6.62436889874026,6.7414610010236,6.82872715324615,6.61266438920246,6.7523632388777,6.61025004925017,6.64851994436807,6.78881780049212,6.80225262313605,6.68827849545494,6.79000006385487,6.69426148649116,6.77191181092986,6.74409781795117,6.68907615513623,6.70756261188969,6.73978051928678,6.83596795907858,6.73116812706508,6.8178837016451
"COX16",11.3885654057436,11.2737374103945,11.4454536740069,11.466762946271,11.2954029628021,11.4796613684534,11.4848557149978,11.3347556152002,11.3898981783856,11.4794519620172,11.5153580118073,11.4483970833184,11.380285618624,11.4969185519282,11.603985534246,11.3375875346791,11.366671222619,11.435931085328,11.3792713130052,11.4044027306407,11.343418575424,11.3976749233581,11.1409916670978,11.2604820313884,11.2015561950159,11.3840567859092
"CPA6",4.90135118337662,4.73365798122684,4.72627346433693,4.70789622502291,4.70238164362956,4.75423970902238,4.76440741459678,4.81437931216049,5.17294747322813,4.73250353636038,4.87106646749215,5.32911780159497,5.18507846547268,5.07330645636909,5.5961395082884,5.66368085518936,5.58112815124328,5.34215252938382,5.41348139774175,5.44209292821215,5.41220371021038,5.62127200111374,5.17162378272943,5.06270454135538,5.21709517876725,5.45902315569716
"CPVL",6.9241570223651,7.20194294719215,7.46498188693914,6.97704423632188,7.48034447004846,6.65040732106872,7.07476128114198,7.26593229989907,7.31044143944808,6.83006792104029,7.49080863482298,6.68612814182517,7.44591935210663,7.22214695046689,6.80018195616223,7.23367330117451,6.93833273531445,6.2102478229873,6.61461728170028,6.11503888698233,5.57112261282784,5.99258345499831,6.37032513266571,5.50557489230645,5.23794120208981,5.35801216595594
"CPXCR1",3.55253120077931,3.60169860146137,3.69017438967988,3.681326249328,3.69862212676284,3.80198098027769,3.79939351039402,3.7272615941602,3.69377554161257,3.61863418131966,3.75861828783196,3.68025685747157,3.67665560000721,3.72892897353942,3.81307555976842,3.64724744306998,3.67154992424313,3.72351665590901,3.74001217275455,3.69467068269428,3.7171575332522,3.63953170923963,3.69748785732956,3.73264904266209,3.75699930747694,3.58451911356124
"CRABP1",4.45257505499647,4.6320415322741,4.40570429113786,4.27452256827215,4.31703929844423,4.28085139576728,4.36182235229906,4.4683983007368,4.33509163965157,4.44715348512466,4.42067793354127,4.34711568266869,4.4939553721953,4.42777409766432,4.46308649479559,4.37694029070087,4.29689967772442,4.64526462341769,4.40323897805804,4.45652974320686,4.43387112731838,4.41126699905986,4.4401335536814,4.46792527908328,4.49797401008995,4.46103328620993
"CRIPT",7.85215934201824,7.96799747670813,8.30726526320226,7.58120745959607,8.03440104470081,8.2813964440705,8.10429435915945,8.15424891700791,8.58905810870865,8.38159724403627,8.47768500078033,8.49592887547967,8.276660799807,8.45615663376757,8.14494325183201,8.29989342031315,8.36787659277154,8.0062204711891,8.08737631041904,8.10627987203358,7.82094017152519,8.0470857422757,7.78708838163146,8.08937701734538,8.07617519489032,8.30221379593197
"CROCCP3",5.20635405341474,5.09597429332744,5.26473818671121,5.26275194412659,5.16389288190964,5.24079629876793,5.10054602366116,5.3002209392797,5.22999988377515,5.13669176167267,5.18290457511511,5.20240585084434,5.2096651805281,5.30936658121262,4.99204223354279,5.33174960409827,5.21828762887651,5.07559499137213,5.50376318466453,5.23432271767913,5.60266338282062,5.38618039342594,5.34811823758454,5.11050771146939,5.22204590307145,5.36360751690858
"CTF1",6.10422728871492,6.15674322665715,6.23865443657682,6.18912808700695,6.4611210256401,6.31175840812521,6.4119655978305,6.53379512299288,6.25617057626127,6.28847844903044,6.21589781098582,6.32199620347715,6.32327667565394,6.43799859296097,6.18957851316583,6.27260410292511,6.21790410192682,6.29313215419456,6.25446906967427,6.24407259131358,6.83729578508906,6.28693274534007,6.41989300979289,6.28150535378353,6.40782910707664,6.03628484748953
"CTNS",5.9961208691207,6.06291003546581,5.96789833580966,5.83751401702993,6.24324893073855,5.94178958782272,6.09294418018924,6.09318963421779,5.89641150790121,5.98896651132194,6.11631431538285,5.8257628518253,5.95692805037237,5.84766533268873,5.80307533493639,5.72858712825681,5.73408360394127,5.67724273849161,5.59719459265655,5.28021351684502,5.79649209838384,5.43730346215507,5.54995107625952,6.39928043061635,6.28361595027665,6.08178822823549
"CUL4B",8.05127093913681,8.02305799125542,8.06887930702633,7.61295643643054,7.66022775435591,8.07932751630003,7.82625637185735,7.80012333276391,8.16460424419829,7.74837002971917,7.76488480246712,7.64171852863475,7.66623867176747,8.0361716256306,7.95515026819116,8.11600073251278,8.10129650268722,7.91544284689297,8.11970944431905,8.28846176001212,7.90922401462269,8.51485797713502,8.20124668293848,8.90884048301218,9.0992948405796,8.86424089706277
"CXCL14",4.78755426216385,4.7286872063704,4.48130848836707,4.88778611594088,4.60811013572015,4.57003943448924,4.62830891944221,4.74028573663538,4.5481193212333,4.54851005940647,4.57268311877211,4.57229291380349,4.57403420536603,4.51139591256951,4.71201468266104,4.47676470409451,4.65057319494819,4.60836022223379,4.57202865961902,4.44004468463696,4.65620707996682,4.56732410577691,4.70829580588428,4.49554358615149,4.50838835072605,4.60683996127506
"CYBC1",7.67116180873056,6.92764833794535,7.39996202588001,7.67514827264238,7.43539758513147,7.36227844345087,7.67022076045713,7.53897513996411,7.58447780258428,7.74250080193251,7.79156537348484,7.84653982116738,8.01847390905042,7.52968116026086,7.88917197502461,8.0355449410779,8.02216727189474,7.95463917455923,8.30730769214068,7.95972430416365,7.96951530649593,8.15268422240355,8.1465337812672,8.13789536490951,8.16010290404144,8.2159743977555
"CYP26A1",5.03654374241496,4.82225352396172,4.81739586378826,5.2096890589034,4.92801473416833,4.79955588040474,4.90899493152041,5.03975175574526,4.61630717365231,4.95344030925064,4.80568827126223,4.78769007729062,4.65247736263547,4.60355907894023,4.71746545165132,4.55871698885664,4.85075153680622,4.6345064290387,4.81050327014466,4.70271008460982,4.87292914458512,4.67665037613122,4.89548301634284,4.82408732759264,4.80766064880614,4.65093202726633
"DBF4B",5.9196610987505,5.22291933011606,5.64383700831989,5.55434529764912,5.62881000134861,5.21803968564353,5.59507753555899,5.56300119755784,5.32800298700237,5.48460442403686,5.59746529669997,5.61000573952996,5.53250143659305,5.25789510645942,5.49622554304454,5.49535623581553,5.3755918333981,5.47394787390422,5.50466688664897,5.30025284377669,5.4129493369896,5.2348452132665,5.33533614029309,5.45719021126083,5.29118995317371,5.41082865013298
"DCTN3",10.976950965541,10.0212174293596,10.5585933144769,10.732952721324,10.4991164374407,10.2751293804759,10.6813077760944,10.5231813116594,10.0698814969805,10.5263525011637,10.4774975658364,10.5703153769457,10.682236544188,10.0310456756049,10.5715223662841,10.4194507548916,10.1235609827208,10.4291812177206,10.5997907201599,9.85649507525345,10.3805612048458,10.3308971539374,9.96333928027932,10.5886290571568,10.3625088148332,10.2833005939459
"DDAH1",6.43359221310928,6.66156586276151,6.642177394829,6.49461581341496,6.71206355401239,6.67942613069079,6.65701315939919,6.68099757346831,6.84295094999438,6.40117859197563,6.68682258919972,6.55036801213299,6.4268485907927,6.80952411311002,6.40612852113101,6.39485572566983,6.67902284361983,6.44003726656113,6.33884939123547,6.55872973776124,6.33567472935437,6.2098565376216,6.45469385951847,5.80301799423269,5.75181685105914,5.8019349104404
"DDIT4L",8.74192966271738,9.48763709677825,9.26731822467442,9.21745860618813,8.71132328908897,7.31038572351024,8.38479450937723,8.26762321872053,7.5102244421974,7.14735946184345,7.02315995093883,7.29838042316236,6.98719940582074,7.56270207507947,6.94116666371961,6.54077063190092,7.37055513172287,7.13521111200957,6.66809783764659,6.49887647315278,6.48009919995962,6.54602394379268,6.50059558525618,6.75186687139434,6.14191018557241,6.72237891342565
"DDOST",11.3775591658667,11.3533552507254,11.3859139835465,11.3149298366657,11.2773612484626,11.3540771941452,11.303952428872,11.2813975670968,11.4428908473434,11.2772458706865,11.3645924563999,11.2483478395413,11.5030293260655,11.3466454416133,11.3491420906877,11.4943262375283,11.3438622510628,11.1566607032336,11.1985428671654,11.2063880544436,11.1734949602487,11.2586697928907,11.0998365261621,11.1660977550112,11.0917145838246,11.1537016318157
"DDX56",7.24756158575855,7.32665879487028,7.4688149135894,7.38154600182811,7.42948401368961,7.30136023896259,7.3127390131619,7.44183101436318,7.39104660736682,7.32416700441357,7.41331423386832,7.20826401120175,7.51539760714508,7.23892618948214,7.14233557502424,7.12447515865227,7.16640675992182,7.29575242514971,7.49777812601518,7.37762683833196,7.44036952869915,7.36259062605819,7.31881184614337,7.17572152655814,7.18530694967223,7.27930455150066
